Year,Month,Day,Y
2015,11,27,0.00171205
2015,11,30,0.004186232
2015,12,1,-0.003290613
2015,12,2,0.004790137
2015,12,3,-0.002351607
2015,12,4,-0.000487231
2015,12,7,0.001177068
2015,12,8,-0.002721532
2015,12,9,-0.006815936
2015,12,10,-0.004597332
2015,12,11,-0.004494575
2015,12,14,-0.002192757
2015,12,15,0.008290588
2015,12,16,0.000821187
2015,12,17,0.006952993
2015,12,18,-0.00950087
2015,12,21,-0.003379774
2015,12,22,-0.00169418
2015,12,23,0.000785465
2015,12,24,-0.005885296
2015,12,25,0
2015,12,28,0.000166258
2015,12,29,0.001453579
2015,12,30,0.000746733
2015,12,31,-0.002283438
2016,1,1,0
2016,1,4,-0.008431472
2016,1,5,-0.001132384
2016,1,6,-0.004247362
2016,1,7,-0.004519448
2016,1,8,-0.003264997
2016,1,11,-0.003147867
2016,1,12,0.005014885
2016,1,13,0.002963091
2016,1,14,-0.001776801
2016,1,15,-0.010385282
2016,1,18,0.004524895
2016,1,19,0.003316612
2016,1,20,-0.013074874
2016,1,21,0.008991326
2016,1,22,0.010177773
2016,1,25,0.000674849
2016,1,26,-0.001350154
2016,1,27,0.00261427
2016,1,28,-0.000336941
2016,1,29,0.019770414
2016,2,1,-0.000330456
2016,2,2,-0.006382648
2016,2,3,-0.01905699
2016,2,4,-0.007230382
2016,2,5,-0.001024984
2016,2,8,-0.012382462
2016,2,9,-0.007512466
2016,2,10,-0.001614065
2016,2,11,-0.023410963
2016,2,12,0.007790802
2016,2,15,0.015401845
2016,2,16,-0.006088366
2016,2,17,0.004121367
2016,2,18,-0.005792284
2016,2,19,-0.007420857
2016,2,22,0.001771872
2016,2,23,-0.007998265
2016,2,24,-0.008062754
2016,2,25,0.013490779
2016,2,26,0.010944022
2016,2,29,-0.009259325
2016,3,1,0.006314463
2016,3,2,0.002944863
2016,3,3,-0.002988882
2016,3,4,0.001935002
2016,3,7,-0.002507425
2016,3,8,-0.009248058
2016,3,9,0.003727208
2016,3,10,0.004463208
2016,3,11,0.001013595
2016,3,14,0.000704504
2016,3,15,-0.006447077
2016,3,16,0.007019122
2016,3,17,-0.020847516
2016,3,18,0.000718423
2016,3,21,0.001973006
2016,3,22,0.001834986
2016,3,23,0.007483998
2016,3,24,-8.88E-05
2016,3,25,0
2016,3,28,0.005356247
2016,3,29,0.001279478
2016,3,30,-0.00836825
2016,3,31,-0.000533689
